Altium Designer Pick and Place Locations
C:\Documents\Altium\SM_Project\QUANTUM\PCI Mini าลอุ.467883.003\าลอุ.467143.002\Project Outputs for Time4CM4_PCIeCarrier\Time4CM4_PCIeCarrier_rev.1.0_P&P 2025-07-02 09-26\Time4CM4_PCIeCarrier_rev.1.0_Pick&Place 2025-07-02 09-26.csv

========================================================================================================================
File Design Information:

Date:       02.07.25
Time:       09:26
Revision:   378c555a0d7ff745b8025734d190c8b2dab80031
Variant:    No variations
Units used: mm

"Designator","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Layer","Comment","Description"
"R63","RESC1005X40X25LL05T05","51.7000","31.3000","0","BottomLayer","4.7K","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R64","RESC1005X40X25LL05T05","51.7000","32.4000","0","BottomLayer","4.7K","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R65","RESC1005X40X25LL05T05","51.7000","33.5000","180","BottomLayer","4.7K","Chip Resistor, 4.7 KOhm, +/- 1%, 0.1 W, -55 to 155 degC, 0402 (1005 Metric), RoHS, Tape and Reel"
"R66","FP-CRCW0603-HPe3-MFG","91.8750","45.4250","0","TopLayer","0 ohm","RES Thick Film, 0?, , 0.33W, , 0603"
"R67","FP-CRCW0603-HPe3-MFG","91.8750","47.0250","0","TopLayer","DNP 0 ohm","RES Thick Film, 0?, , 0.33W, , 0603"
"S1","DHN08TV","82.2000","13.8000","180","TopLayer","DHN-08-T-V","Switch"
"SD1","MOLX-503398-1892_V","83.6800","57.1300","0","TopLayer","503398-1892","Micro SD Connector, Pitch 1.1 mm, 8 Position, Height 1.4 mm, -25 to 85 degC, RoHS, Tape and Reel"
"U1","FP-SO-8EP-IPC_A","45.2588","20.6050","180","TopLayer","AP64501SP-13","DCDC CONV HV BUCK SO-8EP"
"U2","FP-RT9742GGJ5-IPC_C","74.9605","59.3432","90","TopLayer","RT9742GGJ5","IC PWR SWTCH N-CHAN 1:1 TSOT23-5"
"U3","FP-DRV0006A-IPC_C","27.9000","12.1220","270","TopLayer","TLV76701DRVR","IC REG LINEAR POS ADJ 1A 6WSON"
"U4","SOT95P279X130-3N","8.0500","11.9000","180","BottomLayer","RT9742SNGV","Integrated Circuit"
"U5","VL805","36.8750","52.9000","0","TopLayer","VL805",""
"U6","FP-SOT26-MFG","21.9000","13.2000","180","TopLayer","AP22653W6-7","LOAD SWITCH,SOT26,T&R,3K"
"U7","FP-RNH0030A-MFG","23.3750","31.7000","180","TopLayer","HD3SS3220IRNHT","USB TYPE-C DRP PORT CONTROLLER W"
"U8","FP-DQA0010A-MFG","19.4000","35.4000","0","TopLayer","TPD4E05U06QDQARQ1","TVS DIODE 5.5V 14V 10USON"
"U9","FP-DQA0010A-MFG","19.4000","28.2000","0","TopLayer","TPD4E05U06QDQARQ1","TVS DIODE 5.5V 14V 10USON"
"U10","FP-DQA0010A-MFG","19.4000","31.8000","0","TopLayer","TPD4E05U06QDQARQ1","TVS DIODE 5.5V 14V 10USON"
"U11","FP-RNH0030A-MFG","4.3000","31.4000","0","BottomLayer","HD3SS3220IRNHT","USB TYPE-C DRP PORT CONTROLLER W"
"U12","FP-DQA0010A-MFG","8.6000","34.7000","180","BottomLayer","TPD4E05U06QDQARQ1","TVS DIODE 5.5V 14V 10USON"
"U13","FP-DQA0010A-MFG","8.5825","28.1000","180","BottomLayer","TPD4E05U06QDQARQ1","TVS DIODE 5.5V 14V 10USON"
"U14","FP-DQA0010A-MFG","8.6175","31.4000","0","BottomLayer","TPD4E05U06QDQARQ1","TVS DIODE 5.5V 14V 10USON"
"U15","SOT95P285X140-6N","33.7500","41.0000","0","TopLayer","AP3445LW6-7","Integrated Circuit"
"U16","BGA113C80P11X11_900X900X153","40.5000","32.9000","90","TopLayer","XR17V352IB113-F","Integrated Circuit"
"U17","FP-C04-057-SN-MFG","31.8000","24.6350","0","TopLayer","AT93C46DN-SH-T","IC EEPROM 1K SPI 2MHZ 8SOIC"
"U18","SOT95P285X140-5N","72.4000","16.7000","180","TopLayer","AP2112K-1.8TRG1","Integrated Circuit"
"Y1","FP-ABM10-MFG","44.7764","53.2026","90","TopLayer","ABM10-25.000MHZ-E20-T","Crystal 25MHz ฑ20ppm 10pF SMD-4 2.5mm x 2mm"
